JobTitle|Company|PostedSalary|PostDate|JOblink
system administrator|KNP HEADWEAR INC.|$35,000.00 to $45,000.00 annually (to be negotiated)|July 26, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30920133;jsessionid=32D75D1D0B93261390D309B487D4265A.jobsearch77?source=searchresults
Information systems analysts and consultants|Procom|NO SALARY POSTED|September 10, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31200923;jsessionid=32D75D1D0B93261390D309B487D4265A.jobsearch77?source=searchresults
Information systems analysts and consultants|Ward Technology Talent Inc.|NO SALARY POSTED|August 30, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31138263;jsessionid=32D75D1D0B93261390D309B487D4265A.jobsearch77?source=searchresults
Information systems analysts and consultants|Cognizant|NO SALARY POSTED|September 11, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31208685;jsessionid=32D75D1D0B93261390D309B487D4265A.jobsearch77?source=searchresults
Information systems analysts and consultants|ARES Staffing Solutions|NO SALARY POSTED|September 24, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31290158;jsessionid=32D75D1D0B93261390D309B487D4265A.jobsearch77?source=searchresults
Information systems analysts and consultants|Procom|NO SALARY POSTED|August 27, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31118932;jsessionid=32D75D1D0B93261390D309B487D4265A.jobsearch77?source=searchresults
Information systems analysts and consultants|Maze Recruiting (Maze Technology Solutions)|NO SALARY POSTED|September 23, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31282416;jsessionid=32D75D1D0B93261390D309B487D4265A.jobsearch77?source=searchresults
agent, career|Legacy Life Insurance and Financial Services|NO SALARY POSTED|September 14, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31232026;jsessionid=32D75D1D0B93261390D309B487D4265A.jobsearch77?source=searchresults
Information systems analysts and consultants|Procom|NO SALARY POSTED|September 11, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31211146;jsessionid=32D75D1D0B93261390D309B487D4265A.jobsearch77?source=searchresults
Information systems analysts and consultants|Maze Recruiting (Maze Technology Solutions)|NO SALARY POSTED|September 23, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31282186;jsessionid=32D75D1D0B93261390D309B487D4265A.jobsearch77?source=searchresults
Purchasing agents and officers|UPS Canada|NO SALARY POSTED|September 01, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31145495;jsessionid=32D75D1D0B93261390D309B487D4265A.jobsearch77?source=searchresults
Information systems analysts and consultants|Procom|NO SALARY POSTED|September 16, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31236316;jsessionid=32D75D1D0B93261390D309B487D4265A.jobsearch77?source=searchresults
Information systems analysts and consultants|Procom|NO SALARY POSTED|September 03, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31156541;jsessionid=32D75D1D0B93261390D309B487D4265A.jobsearch77?source=searchresults
marketing co-ordinator|Alsafa Foods Canada Ltd.|NO SALARY POSTED|September 10, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31198664;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
Information systems analysts and consultants|Procom|NO SALARY POSTED|September 24, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31284812;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
Information systems analysts and consultants|Procom|NO SALARY POSTED|September 13, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31225885;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
computer network technician|BMO Financial Group|NO SALARY POSTED|September 19, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31258224;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
Information systems analysts and consultants|BMO Financial Group|NO SALARY POSTED|September 17, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31245574;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
computer network technician|BMO Financial Group|NO SALARY POSTED|September 18, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31249961;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
Information systems analysts and consultants|BMO Financial Group|NO SALARY POSTED|September 17, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31244971;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
Purchasing agents and officers|Grimco Canada, Inc.|NO SALARY POSTED|September 18, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31248366;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
career agent|Legacy Life Insurance and Financial Services|NO SALARY POSTED|September 01, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31147877;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
Information systems analysts and consultants|TalentBurst Inc|NO SALARY POSTED|September 13, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31222397;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
computer network technician|Ward Technology Talent Inc.|NO SALARY POSTED|September 19, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31265914;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
computer network technician|Altis Human Resources|NO SALARY POSTED|September 16, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31238381;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
database administrator (DBA)|Open Systems Global Services ULC|NO SALARY POSTED|September 12, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31219304;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
systems analyst|Maze Recruiting (Maze Technology Solutions)|NO SALARY POSTED|August 26, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31112366;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
Computer network technicians|Peopletogo Inc.|NO SALARY POSTED|August 29, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31129260;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
Computer network technicians|Peopletogo Inc.|NO SALARY POSTED|September 10, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31199644;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
Information systems analysts and consultants|Procom|NO SALARY POSTED|September 23, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31276767;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
computer network technician|Careermatch|NO SALARY POSTED|September 19, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31258131;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
computer network technician|Ward Technology Talent Inc.|NO SALARY POSTED|September 18, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31248378;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
Information systems analysts and consultants|Canon Canada|NO SALARY POSTED|September 20, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31267210;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
Information systems analysts and consultants|Procom|NO SALARY POSTED|September 10, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31197810;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
system administrator|Ward Technology Talent Inc.|NO SALARY POSTED|September 04, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31166811;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
sales and promotions co-ordinator|Carmel Transport International Ltd.|NO SALARY POSTED|September 12, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31220129;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
computer network technician|Huntel Global|NO SALARY POSTED|September 19, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31265894;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
Information systems analysts and consultants|VTRAC Consulting Corporation|NO SALARY POSTED|September 13, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31223558;jsessionid=F37DF08BD38FB2C0C9A0642124EE5188.jobsearch77?source=searchresults
solutions architect - information technology (IT)|Procom|NO SALARY POSTED|September 09, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31192128;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
software QA (quality assurance) analyst|ALiGN|$25.00 to $35.00 hourly (to be negotiated)|September 24, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31287212;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
negotiator, purchasing contracts|Options Consulting Solutions|$35.00 to $38.00 hourly (to be negotiated)|September 13, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31223749;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
information technology (IT) business analyst|ProViso Consulting|$100,000.00 annually|August 06, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30985257;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
marketing co-ordinator|Omega Superior Maintenance Inc.|$29.00 hourly|August 27, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31117418;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
marketing co-ordinator|CanPacific College of Business &amp; English|$28.00 hourly|September 10, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31199463;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
restaurant purchasing officer|PEARL HARBOURFRONT CHINESE CUISINE|$29.00 hourly|September 05, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31174464;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
fundraising campaign consultant|DSF Canada - Dunspark Fundraising|$30.00 hourly|September 10, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31201005;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
sales and promotions co-ordinator|LINDBERG HOMBURGER MODENT DENTAL STUDIOS LTD|$28.00 hourly|August 28, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31124864;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
event marketing specialist|pistachio|$28.00 hourly|July 19, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30856205;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
advertising account manager|AsteroidX|$27.88 hourly|July 26, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30918585;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
marketing co-ordinator|Urban International School (2017) Inc.|$28.00 to $30.00 hourly (to be negotiated)|June 19, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30796018;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
marketing co-ordinator|SUNNY FOODMART|$28.50 to $34.50 hourly (to be negotiated)|June 20, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30798843;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
marketing specialist - advertising|irisemedia|$33.35 hourly|September 20, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31271393;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
marketing co-ordinator|OBN Security|$28.00 hourly|August 26, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31108473;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
purchasing supervisor|TVape|$27.50 hourly|July 23, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30882803;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
marketing specialist - advertising|EVENTS PLUS MANAGEMENT|$29.00 hourly|September 05, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31170926;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
marketing co-ordinator|Clinton International Language College|$28.00 to $30.00 hourly (to be negotiated)|August 20, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31075065;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
marketing co-ordinator|OCanada Immigration Services|$28.00 to $30.00 hourly (to be negotiated)|August 02, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30967510;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
advertising and promotions specialist|OneStart Inc.|$28.00 to $30.00 hourly (to be negotiated)|September 05, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31174784;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
marketing consultant - advertising|TBC ACADEMY|$29.00 hourly|July 09, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30929628;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
systems consultant|Valiantys Inc.|$38.94 to $39.94 hourly (to be negotiated)|June 07, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30941536;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
marketing specialist - advertising|Kanset Services Inc.|$31.50 hourly|August 23, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31096748;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
marketing consultant - advertising|Amazing Print, Corp|$33.00 hourly|July 02, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30914174;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
marketing co-ordinator|Amazing Print, Corp|$33.00 hourly|June 24, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30876959;jsessionid=D773EAB90C513D62182544C8420AB696.jobsearch77?source=searchresults
marketing assistant|Trust Plus Academy|$28.00 hourly|August 06, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30982425;jsessionid=ECA139FD8A42FC11C9A3D7B4FF18C972.jobsearch77?source=searchresults
purchasing contracts officer|Penguin Basments Ltd|$45,000.00 annually|August 07, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30992678;jsessionid=ECA139FD8A42FC11C9A3D7B4FF18C972.jobsearch77?source=searchresults
event marketing specialist|OPULENT EVENT DESIGNS INC|$28.50 hourly|June 05, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30944750;jsessionid=ECA139FD8A42FC11C9A3D7B4FF18C972.jobsearch77?source=searchresults
marketing co-ordinator|Decicco &amp; Sons|$28.50 hourly|August 30, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31136505;jsessionid=ECA139FD8A42FC11C9A3D7B4FF18C972.jobsearch77?source=searchresults
purchasing officer|Amberwood Doors Inc.|$27.00 hourly|September 18, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31253293;jsessionid=ECA139FD8A42FC11C9A3D7B4FF18C972.jobsearch77?source=searchresults
marketing co-ordinator|SEASONS FOOD MART|$28.00 to $32.00 hourly (to be negotiated)|August 19, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31067860;jsessionid=ECA139FD8A42FC11C9A3D7B4FF18C972.jobsearch77?source=searchresults
public relations officer|INKAS Safe Manufacturing Ltd.|$53,000.00 annually|September 05, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31174045;jsessionid=ECA139FD8A42FC11C9A3D7B4FF18C972.jobsearch77?source=searchresults
marketing assistant|SSRS Safety Recruitment Inc.|$17.50 hourly|September 20, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31270794;jsessionid=ECA139FD8A42FC11C9A3D7B4FF18C972.jobsearch77?source=searchresults
public relations co-ordinator|Inkas Armored Vehicle Manufacturing|$53,000.00 annually|July 04, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30928406;jsessionid=ECA139FD8A42FC11C9A3D7B4FF18C972.jobsearch77?source=searchresults
software QA (quality assurance) analyst|Clientserver Tech Systems|$44.00 hourly|July 10, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/30830576;jsessionid=ECA139FD8A42FC11C9A3D7B4FF18C972.jobsearch77?source=searchresults
systems consultant|A5|$85,000.00 to $90,000.00 annually (to be negotiated)|September 23, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31281293;jsessionid=ECA139FD8A42FC11C9A3D7B4FF18C972.jobsearch77?source=searchresults
digital marketing co-ordinator|In Social|$30,000.00 annually|September 18, 2019|https://www.jobbank.gc.ca/jobsearch/jobposting/31252936;jsessionid=ECA139FD8A42FC11C9A3D7B4FF18C972.jobsearch77?source=searchresults
